All days with start 2022-01-01,theoretical curve (leap day corrected) (deg),fitted curve (deg),Days when measured alpha,alpha naive min (deg),uncertainty_pm (deg)
365.0,80.7901137037338,80.47860573703011,370.0,80.25,0.25
366.0,80.71942974568668,80.37557314115682,385.0,77.5,0.25
367.0,80.64192787285977,80.26610816380669,386.0,77.0,0.25
368.0,80.55763101850545,80.1502419145336,389.0,76.75,0.25
369.0,80.46656412655048,80.02800732210991,392.0,75.75,0.25
370.0,80.36875414421485,79.8994391251683,394.0,75.0,0.25
371.0,80.26423001403805,79.76457386232912,395.0,74.75,0.25
372.0,80.1530226653147,79.62344986181625,405.0,71.75,0.25
373.0,80.03516500494247,79.47610723056438,418.0,67.375,0.25
374.0,79.91069190768471,79.32258784282072,423.0,65.375,0.25
375.0,79.7796402058508,79.16293532824457,428.0,63.5,0.25
376.0,79.64204867839723,78.9971950595078,429.0,63.25,0.25
377.0,79.49795803945277,78.82541413940022,436.0,60.5,0.25
378.0,79.34741092627084,78.64764138744312,437.0,60.0,0.25
379.0,79.19045188661289,78.46392732601481,438.0,59.75,0.25
380.0,79.02712736556661,78.27432416599254,441.0,58.625,0.25
381.0,78.8574856918023,78.07888579191419,444.0,57.375,0.25
382.0,78.68157706327241,77.87766774666457,472.0,46.75,0.25
383.0,78.49945353235748,77.67072721569029,477.0,45.0,0.25
384.0,78.31116899046364,77.4581230107479,498.0,39.0,0.25
385.0,78.11677915207576,77.23991555318972,512.0,36.0,0.25
386.0,77.91634153827133,77.01616685679241,520.0,35.0,0.25
387.0,77.70991545969949,76.78694051013281,528.0,34.5,0.25
388.0,77.49756199903078,76.55230165851633,529.0,34.5,0.25
389.0,77.27934399288237,76.31231698546286,530.0,34.25,0.25
390.0,77.05532601322435,76.06705469375555,531.0,34.25,0.25
391.0,76.82557434827253,75.81658448605789,532.0,34.25,0.25
392.0,76.59015698287334,75.56097754510434,536.0,34.25,0.25
393.0,76.34914357838676,75.30030651347057,550.0,34.75,0.25
394.0,76.10260545207309,75.03464547292867,551.0,35.0,0.25
395.0,75.8506155559898,74.76406992339331,553.0,35.25,0.25
396.0,75.5932484554045,74.48865676146502,564.0,36.75,0.25
397.0,75.33058030673075,74.20848425857639,577.0,39.75,0.25
398.0,75.06268883499297,73.92363203874768,581.0,40.75,0.25
399.0,74.78965331082692,73.6341810559579,590.0,43.75,0.25
400.0,74.51155452702339,73.34021357113797,593.0,44.25,0.25
401.0,74.22847477462088,73.04181312879251,594.0,44.5,0.25
402.0,73.94049781855533,72.73906453325674,598.0,46.0,0.25
403.0,73.64770887287358,72.43205382459549,599.0,46.25,0.25
404.0,73.35019457551803,72.12086825415074,624.0,55.25,0.25
405.0,73.04804296268993,71.80559625974531,625.0,56.0,0.25
406.0,72.74134344279905,71.486327440549,646.0,64.25,0.25
407.0,72.43018677000715,71.16315253161488,673.0,73.25,0.25
408.0,72.1146650173733,70.83616337809272,687.0,77.0,0.25
409.0,71.79487154960893,70.50545290912692,688.0,77.25,0.25
410.0,71.47090099545069,70.1711151114464,708.0,80.5,0.25
411.0,71.14284921965928,69.83324500265383,709.0,80.5,0.25
412.0,70.81081329465245,69.49193860422207,721.0,81.0,0.25
413.0,70.47489147178078,69.14729291420515,,,
414.0,70.13518315225446,68.79940587967184,,,
415.0,69.79178885772998,68.44837636886932,,,
416.0,69.44481020056509,68.0943041431253,,,
417.0,69.09434985375125,67.73728982849613,,,
418.0,68.74051152053204,67.37743488716927,,,
419.0,68.38339990371662,67.01484158862816,,,
420.0,68.02312067469784,66.64961298058745,,,
421.0,67.65978044218322,66.28185285970734,,,
422.0,67.293486720649,65.91166574209488,,,
423.0,66.92434789852584,65.5391568336009,,,
424.0,66.55247320612617,65.16443199992088,,,
425.0,66.1779726833222,64.78759773650826,,,
426.0,65.80095714698459,64.40876113830886,,,
427.0,65.42153815819103,64.02802986932485,,,
428.0,65.03982798921469,63.645512132017046,,,
429.0,64.65593959030225,63.26131663655418,,,
430.0,64.26998655625114,62.87555256991779,,,
431.0,63.88208309279638,62.48832956487173,,,
432.0,63.49234398281618,62.099757668804926,,,
433.0,63.100884552367376,61.709947312456265,,,
434.0,62.707820636559354,61.31900927853067,,,
435.0,62.31326854527823,60.927054670214915,,,
436.0,61.917345028769596,60.53419487960259,,,
437.0,61.520167243091954,60.14054155603686,,,
438.0,61.121852715449116,59.74620657438007,,,
439.0,60.722519309413514,59.35130200321943,,,
440.0,60.32228519004958,58.95594007301736,,,
441.0,59.92126878894798,58.56023314421612,,,
442.0,59.51958876918113,58.16429367530533,,,
443.0,59.117363990189986,57.768234190861634,,,
444.0,58.714713472612985,57.372167249569756,,,
445.0,58.31175636306699,56.97620541223353,,,
446.0,57.90861189889129,56.58046120978668,,,
447.0,57.505399372864396,56.185047111311846,,,
448.0,57.10223809790481,55.7900754920773,,,
449.0,56.69924737176546,55.39565860160036,,,
450.0,56.29654644173293,55.001908531746345,,,
451.0,55.89425446934154,54.608937184872595,,,
452.0,55.49249049511249,54.21685624202614,,,
453.0,55.09137340332947,53.82577713120439,,,
454.0,54.69102188685977,53.435810995687696,,,
455.0,54.29155441203262,53.047068662452865,,,
456.0,53.8930891835841,52.65966061067636,,,
457.0,53.49574410967995,52.27369694033679,,,
458.0,53.0996367670255,51.8892873409246,,,
459.0,52.70488436607441,51.506541060268944,,,
460.0,52.31160371634519,51.12556687348978,,,
461.0,51.91991119185665,50.74647305208421,,,
462.0,51.529922696692175,50.36936733315642,,,
463.0,51.14175363070301,49.9943568887988,,,
464.0,50.755518855360805,49.62154829563439,,,
465.0,50.37133265976934,49.251047504528,,,
466.0,49.98930872684586,48.88295981047526,,,
467.0,49.609560099681616,48.517389822678425,,,
468.0,49.232199148091695,48.15444143481652,,,
469.0,48.8573375353641,47.794217795519366,,,
470.0,48.48508618521811,47.43682127905304,,,
471.0,48.11555524898117,47.082353456225334,,,
472.0,47.748854072994504,46.73091506551996,,,
473.0,47.385091166256984,46.38260598446673,,,
474.0,47.02437416831648,46.03752520125701,,,
475.0,46.66680981741894,45.69577078661149,,,
476.0,46.31250391892379,45.35743986590877,,,
477.0,45.96156131399558,45.02262859158276,,,
478.0,45.614085848580714,44.691432115796566,,,
479.0,45.27018034267918,44.36394456340051,,,
480.0,44.92994655991908,44.0402590051821,,,
481.0,44.59348517744452,43.720467431415855,,,
482.0,44.260895756124526,43.40466072571978,,,
483.0,43.93227671109241,43.09292863922673,,,
484.0,43.60772528262423,42.78535976507742,,,
485.0,43.28733750736466,42.482041513242464,,,
486.0,42.97120818990942,42.18306008568098,,,
487.0,42.65943087475189,41.88850045184205,,,
488.0,42.35209781860284,41.59844632451696,,,
489.0,42.04929996309101,41.31298013604817,,,
490.0,41.75112690785313,41.03218301490232,,,
491.0,41.45766688402073,40.75613476261398,,,
492.0,41.16900672811212,40.4849138311061,,,
493.0,40.885231856336944,40.218597300394464,,,
494.0,40.606426239320896,39.957260856681756,,,
495.0,40.332672377258675,39.70097877084771,,,
496.0,40.06405127550123,39.44982387734181,,,
497.0,39.800642420586186,39.20386755348372,,,
498.0,39.54252375671717,38.9631796991784,,,
499.0,39.289771662699685,38.7278287170506,,,
500.0,39.04246092934011,38.49788149300511,,,
501.0,38.80066473731479,38.27340337721816,,,
502.0,38.56445463551542,38.0544581655649,,,
503.0,38.333900519877226,37.84110808148908,,,
504.0,38.1090706126965,37.63341375831925,,,
505.0,37.89003144244302,37.43143422203693,,,
506.0,37.676847824074144,37.23522687450179,,,
507.0,37.469582839855484,37.0448474771381,,,
508.0,37.268297820694634,36.86035013508764,,,
509.0,37.07305232799286,36.68178728183318,,,
510.0,36.883904136020696,36.50920966429701,,,
511.0,36.70090921482209,36.342666328418964,,,
512.0,36.5241217136526,36.18220460521761,,,
513.0,36.353593944956245,36.02787009733907,,,
514.0,36.18937636888607,35.87970666609684,,,
515.0,36.03151757837262,35.737756419006516,,,
516.0,35.88006428474495,35.60205969781913,,,
517.0,35.7350613039086,35.47265506705603,,,
518.0,35.59655154308423,35.34957930304907,,,
519.0,35.46457598811118,35.23286738348885,,,
520.0,35.3391736913194,35.12255247748422,,,
521.0,35.22038175997382,35.01866593613575,,,
522.0,35.10823534529395,34.92123728362576,,,
523.0,35.00276763205251,34.83029420882782,,,
524.0,34.90400982875582,34.74586255743753,,,
525.0,34.81199115840905,34.66796632462733,,,
526.0,34.72673884986895,34.59662764822714,,,
527.0,34.648278129786675,34.53186680243287,,,
528.0,34.57663221514309,34.47370219204458,,,
529.0,34.5118223063787,34.42215034723588,,,
530.0,34.45386758112035,34.37722591885612,,,
531.0,34.40278518850641,34.33894167426671,,,
532.0,34.3585902441123,34.30730849371258,,,
533.0,34.32129582547768,34.28233536723021,,,
534.0,34.29091296823671,34.26402939209253,,,
535.0,34.267450662852575,34.25239577079202,,,
536.0,34.250915851957124,34.2474378095621,,,
537.0,34.241313428296536,34.249156917437574,,,
538.0,34.23864623328352,34.25755260585416,,,
539.0,34.24291505615648,34.27262248878732,,,
540.0,34.25411863374606,34.29436228343039,,,
541.0,34.27225365084885,34.32276581141171,,,
542.0,34.29731474120841,34.35782500055054,,,
543.0,34.329294489103134,34.39952988715109,,,
544.0,34.3681834315407,34.447868618834185,,,
545.0,34.41397006105811,34.50282745790571,,,
546.0,34.46664082912686,34.56439078526074,,,
547.0,34.52618015016208,34.632541104822515,,,
548.0,34.592570406134314,34.707259048514686,,,
549.0,34.66579195178285,34.78852338176568,,,
550.0,34.74582312042885,34.876311009543535,,,
551.0,34.832640230386644,34.970596982919346,,,
552.0,34.926217591971294,35.071354506157746,,,
553.0,35.026527515100284,35.17855494433207,,,
554.0,35.1335403174872,35.292167831462336,,,
555.0,35.24722433342494,35.41216087917364,,,
556.0,35.36754592315565,35.538499985872235,,,
557.0,35.49446948282507,35.67114924643726,,,
558.0,35.62795745501781,35.81007096242469,,,
559.0,35.76797033987084,35.95522565278125,,,
560.0,35.9144667067618,36.10657206506464,,,
561.0,36.067403206568436,36.264067187167406,,,
562.0,36.226734584495944,36.427666259540885,,,
563.0,36.39241369346807,36.59732278791555,,,
564.0,36.5643915080783,36.77298855651472,,,
565.0,36.74261713909659,36.954613641757085,,,
566.0,36.92703784852799,37.14214642644499,,,
567.0,37.117599065217945,37.3355336144338,,,
568.0,37.31424440100032,37.5347202457784,,,
569.0,37.51691566738295,37.739649712352765,,,
570.0,37.72555289276593,37.950263773937635,,,
571.0,37.94009434018764,38.16650257477224,,,
572.0,38.160476525592955,38.38830466056514,,,
573.0,38.38663423661862,38.61560699595922,,,
574.0,38.61850055188991,38.84834498244621,,,
575.0,38.85600686082319,39.08645247672524,,,
576.0,39.099082883927984,39.32986180950061,,,
577.0,39.34765669360321,39.57850380471319,,,
578.0,39.60165473542094,39.83230779919987,,,
579.0,39.86100184989155,40.09120166277593,,,
580.0,40.125621294704025,40.3551118187341,,,
581.0,40.395434767434075,40.62396326475475,,,
582.0,40.67036242871472,40.897679594221465,,,
583.0,40.9503229258609,41.176183017935266,,,
584.0,41.235233416942336,41.459394386222286,,,
585.0,41.52500959529691,41.74723321142763,,,
586.0,41.819565714477534,42.03961769078971,,,
587.0,42.11881461362496,42.33646472968847,,,
588.0,42.4226677432592,42.63768996526027,,,
589.0,42.73103519148182,42.94320779037385,,,
590.0,43.043825710581416,43.252931377959285,,,
591.0,43.360946744034415,43.56677270568404,,,
592.0,43.682304453892876,43.8846425809687,,,
593.0,44.00780374855187,44.20645066633499,,,
594.0,44.337348310887535,44.532105505079535,,,
595.0,44.670840626757986,44.861514547265394,,,
596.0,45.00818201385816,45.19458417602445,,,
597.0,45.34927265092058,45.531219734163116,,,
598.0,45.69401160725299,45.871325551063364,,,
599.0,46.04229687260448,46.21480496987216,,,
600.0,46.39402538735062,46.56156037497085,,,
601.0,46.74909307298963,46.911493219717215,,,
602.0,47.10739486293986,47.264504054452175,,,
603.0,47.46882473362937,47.62049255476282,,,
604.0,47.833275735869066,47.979357549994496,,,
605.0,48.200640026499514,48.340997052002905,,,
606.0,48.570808900302524,48.70530828413888,,,
607.0,48.943672822167414,49.07218771045724,,,
608.0,49.31912145950321,49.44153106514109,,,
609.0,49.697043714886696,49.81323338213407,,,
610.0,50.07732775893674,50.1871890249711,,,
611.0,50.45986106340538,50.56329171679995,,,
612.0,50.844530434475374,50.941434570584924,,,
613.0,51.23122204625507,51.32151011948342,,,
614.0,51.61982147446005,51.703410347388,,,
615.0,52.01021373027214,52.087026719623886,,,
616.0,52.40228329436482,52.472250213794204,,,
617.0,52.79591415108665,52.858971350763944,,,
618.0,53.19098982279044,53.24708022577322,,,
619.0,53.58739340430012,53.636466539672114,,,
620.0,53.98500759750317,54.027019630267056,,,
621.0,54.38371474606021,54.41862850377072,,,
622.0,54.78339687022009,54.81118186634619,,,
623.0,55.18393570173066,55.20456815573597,,,
624.0,55.58521271883514,55.59867557296793,,,
625.0,55.9871091813433,55.99339211412786,,,
626.0,56.38950616576759,56.388605602190715,,,
627.0,56.79228460051298,56.78420371890105,,,
628.0,57.19532530111114,57.18007403669318,,,
629.0,57.59850900548771,57.576104050642996,,,
630.0,58.00171640925281,57.97218121044121,,,
631.0,58.40482820100369,58.36819295237984,,,
632.0,58.807725097629614,58.764026731342554,,,
633.0,59.210287879608835,59.15957005278929,,,
634.0,59.61239742628583,59.55471050472715,,,
635.0,60.013934751120225,59.949335789657155,,,
636.0,60.414781036895135,60.34333375648896,,,
637.0,60.814817670876394,60.7365924324139,,,
638.0,61.21392627991033,61.12900005472696,,,
639.0,61.611988765451265,61.52044510258966,,,
640.0,62.00888733850746,61.9108163287236,,,
641.0,62.40450455449576,62.300002791026785,,,
642.0,62.798723347993814,62.68789388410275,,,
643.0,63.19142706738065,63.074379370694324,,,
644.0,63.58249950935447,63.45934941301275,,,
645.0,63.97182495331787,63.84269460395297,,,
646.0,64.35928819562037,64.22430599818699,,,
647.0,64.74477458364764,64.60407514312553,,,
648.0,65.12817004974788,64.9818941097399,,,
649.0,65.50936114498535,65.35765552323528,,,
650.0,65.88823507271037,65.73125259356587,,,
651.0,66.26467972193649,66.10257914578457,,,
652.0,66.63858370051467,66.47152965021732,,,
653.0,67.00983636809526,66.83799925245425,,,
654.0,67.37832786886683,67.20188380314919,,,
655.0,67.74394916406298,67.5630798876181,,,
656.0,68.10659206422788,67.92148485522964,,,
657.0,68.46614926123009,68.27699684857767,,,
658.0,68.82251436001543,68.62951483242902,,,
659.0,69.17558191009013,68.97893862243737,,,
660.0,69.52524743672409,69.32516891361504,,,
661.0,69.87140747186574,69.66810730855542,,,
662.0,70.21395958475861,70.00765634539685,,,
663.0,70.55280241225134,70.34371952552114,,,
664.0,70.88783568879148,70.67620134097814,,,
665.0,71.21896027609496,71.00500730162857,,,
666.0,71.5460781924812,71.33004396199803,,,
667.0,71.86909264186684,71.65121894783366,,,
668.0,72.18790804240815,71.9684409823566,,,
669.0,72.5024300547843,72.2816199122027,,,
670.0,72.81256561011269,72.59066673304353,,,
671.0,73.11822293748877,72.89549361488136,,,
672.0,73.41931159114164,73.19601392700984,,,
673.0,73.71574247719737,73.49214226263432,,,
674.0,74.00742788004227,73.7837944631442,,,
675.0,74.29428148827864,74.07088764203031,,,
676.0,74.57621842026488,74.35334020844118,,,
677.0,74.85315524923209,74.63107189037065,,,
678.0,75.12501002797097,74.90400375747103,,,
679.0,75.39170231308016,75.17205824348488,,,
680.0,75.65315318877015,75.43515916828879,,,
681.0,75.90928529021457,75.69323175954385,,,
682.0,76.16002282644337,75.9462026739454,,,
683.0,76.40529160276934,76.19400001806703,,,
684.0,76.64501904274313,76.43655336879254,,,
685.0,76.87913420962866,76.67379379332976,,,
686.0,77.10756782739412,76.90565386880112,,,
687.0,77.33025230121083,77.13206770140494,,,
688.0,77.54712173745503,77.35297094514219,,,
689.0,77.7581119632063,77.5683008201035,,,
690.0,77.96316054523656,77.77799613031087,,,
691.0,78.16220680848451,77.9819972811094,,,
692.0,78.35519185400959,78.18024629610385,,,
693.0,78.54205857642074,78.37268683363533,,,
694.0,78.722751680774,78.55926420279349,,,
695.0,78.89721769893481,78.73992537895927,,,
696.0,79.06540500539928,78.91461901887456,,,
697.0,79.22726383257077,79.08329547523357,,,
698.0,79.38274628548619,79.24590681079248,,,
699.0,79.53180635598844,79.40240681199312,,,
700.0,79.67439993634056,79.55275100209653,,,
701.0,79.81048483227748,79.69689665382325,,,
702.0,79.94002077549143,79.83480280149617,,,
703.0,80.06296943554757,79.96643025268281,,,
704.0,80.17929443122635,80.09174159933377,,,
705.0,80.28896134128881,80.21070122841385,,,
706.0,80.39193771466194,80.32327533202326,,,
707.0,80.4881930800413,80.42943191700556,,,
708.0,80.57769895490759,80.5291408140401,,,
709.0,80.66042885395478,80.6223736862161,,,
710.0,80.73635829692726,80.7091040370857,,,
711.0,80.8054648158637,80.78930721819434,,,
712.0,80.86772796174549,80.86296043608566,,,
713.0,80.92312931054764,80.93004275877935,,,
714.0,80.97165246869062,80.99053512171997,,,
715.0,81.01328307789132,81.04442033319496,,,
716.0,81.04800881941168,81.09168307922054,,,
717.0,81.07581941770397,81.13230992789384,,,
718.0,81.09670664345128,81.1662893332102,,,
719.0,81.11066431600274,81.19361163834454,,,
720.0,81.11768830520231,81.21426907839573,,,
721.0,81.11777653261095,81.22825578259344,,,
722.0,81.11092897212166,81.2355677759665,,,
723.0,81.0971476499672,81.23620298047263,,,
724.0,81.07643664412049,81.23016121558898,,,
725.0,81.04880208308798,81.21744419836347,,,
726.0,81.01425214409605,81.19805554292675,,,
727.0,80.9727970506715,81.17200075946516,,,
728.0,80.92444906961624,81.1392872526547,,,
729.0,80.86922250737749,81.09992431955664,,,
730.0,80.8071337058144,81.05392314697535,,,
731.0,80.73820103736243,81.00129680827905,,,
732.0,80.6624448995969,80.94206025968444,,,
733.0,80.5798877091971,80.87623033600607,,,
734.0,80.49055389531313,80.80382574587213,,,
735.0,80.39446989233718,80.72486706640741,,,
736.0,80.29166413208148,80.63937673738533,,,
737.0,80.18216703536503,80.54737905485072,,,
